,Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
2740,2762,0.013,0.765,0.222,0.9889,0.01741553470492363,0.0751166045665741,0.9074678421020508,B003NDA970,A2FCF5D90Z9J6L,"Nina Harris ""Nina H""",1,2,5,1302393600,Excellent popcorn,"I bought this with the whirly pop popcorn popper, and I made some as soon as I got them. It is the best popcorn I've had. I thought I would mind the smaller kernel size, but I didn't. There is substantially less hull than regular popcorn. The flavor is great. I suggest using peanut oil for popping popcorn. It gives popcorn a great nutty taste - really delicious. You can buy peanut oil at any oriental (Asian) store. It's better than olive oil (olive oil and popcorn is too weird for me). But peanut oil is perfect. You won't need butter flavor or anything like that again (artificial butter flavorings are full of chemicals). Now, we pop around three times a day and always crave this for a snack instead of junkfood. Try it and you'll be popping like us."
2741,2763,0.039,0.961,0.0,-0.2732,0.4361630976200104,0.4515656530857086,0.11227118968963623,B003NDA970,A2UAOB2Q7PD5OS,tolepainter,1,2,2,1299196800,popcorn,"the baby white popcorn has lots of hulls when popped, very small kernels and scorched the bottom of my new whirley popper. I've had several poppers and this is the first time one has scorched and the first time I've used the Wabash corn. shipping charges were very high for a relatively inexpensive corn."
2742,2764,0.166,0.834,0.0,-0.5233,0.9804447889328003,0.017152510583400726,0.0024026602040976286,B003NDA970,A3VS5CL3F0Y4EE,V Cisar,1,2,1,1283212800,Wabash  Valley Farms Amish Country Baby White Popcorn,This popcorn has alot of hulls I order 4 bags and can't stand to eat it it's so hully - terrible
2743,2765,0.017,0.909,0.074,0.7501,0.01791774481534958,0.14358721673488617,0.8384950757026672,B003NDA970,APV35AMLRGQCW,A. Sanchez,1,2,3,1278288000,Popcorn was alright,"The Popcorn was delivered as promised in an attractive wrapper. I used the Whirley Pop popcorn maker and used 2 tablespoons of olive oil and popped it according to the instructions of the whirley popper. While the majority of the kernels popped, there was also a large amount of 'seeds' or residue that can get caught in your teeth and are somewhat distracting while you're eating. I actually got better results using Orville Redenbacher White Popcorn Kernels in the Whirley Popper (and it was actually cheaper at the local market). Overall I give Amish Country 3 out of 5 stars and mostly for the presentation of the package than for the yield results."
2744,2766,0.061,0.85,0.089,-0.2225,0.8575648069381714,0.11659879237413406,0.02583642303943634,B003NDA970,A238CW7NRGBM5T,James Adams,1,2,1,1260748800,Nonthing but deadheads,"I ordered this because Amazon recommended it to go along with the Redenbacker popcorn popper I got from them. Hey, only a few of these actually pop! Most of these small, unpopped kernels get thrown out of the popper. What an absolute waste of money!"
2745,2767,0.0,0.911,0.089,0.2382,0.038059961050748825,0.24810218811035156,0.7138378620147705,B003NDA970,AES7A0KZU3K6T,J. Coughlin,1,2,3,1240272000,Small Kernals,"This is good popcorn, but it is very small so you need to make twice as much as you normally would."
2746,2768,0.253,0.747,0.0,-0.8689,0.9778218865394592,0.019204407930374146,0.0029737192671746016,B003NDA970,A32NBX16MDTNHU,"Aubyn F. Mcgrath ""emma""",1,2,1,1236556800,amish popcorn,worst popcorn ive ever bought.  chewy not fluffy.  gave it to the birds for bird food.  postage was outrageous!  just not a good experience all around.  wont be buying from them ever again.
2747,2769,0.047,0.711,0.242,0.891,0.005966645199805498,0.029992293566465378,0.9640410542488098,B003NDA970,A2AFK8D674G3MG,"Texas ""Grandma""",1,2,4,1235260800,Delicious Popcorn,"This is delicious popcorn -- lost a star because I use a hot air popper and many of them  ""jump"" out before popping.  Great flavor, great texture - tender.  I do not add anything even though I have purchased three different flavored toppings.<br /><br />Thanks,"
2748,2770,0.049,0.951,0.0,-0.1025,0.9464448690414429,0.04789226874709129,0.005662788636982441,B003NDA970,A2C4A4BXGMNQ74,B. Dube,1,2,1,1210118400,Baby White Popcorn,"This ""Baby White"" popcorn pops small and somewhat hard.  I have tried several batches with various adjustments of heat, using a ""whirlypop"" popcorn popper.  Unsatisfactory results!  I won't purchase this again."
2749,2771,0.0,0.815,0.185,0.7283,0.3960782289505005,0.3439158499240875,0.2600059509277344,B003NDA970,A28CVWG4VU0REI,Charlotte Lloyd,0,1,2,1253145600,great popcorn  terrible price for shipping,wE LOVED THIS POPCORN  BUT COME ON  SHIPPING IS WAY OVER THE TOP  WE WOULD SETTLE NEXT TIME FOR SOMETHING WE CAN BUY BUT NOT SPEND 3 TIMES ON SHIPPING
2750,2772,0.016,0.773,0.211,0.958,0.5782725811004639,0.3234509527683258,0.09827648848295212,B003NDA970,A3RNQY7LS0HUYW,Karan Granda,3,7,1,1232668800,Amish County Baby White Popcorn not really in stock,"I can only go as low as 1 star on the review, though I'd like to rate it a ""0""- this item still shows in stock, but clearly isn't, which is why my order was canceled from Amazon today. Amazon suggested I search out the item again, and in doing so I see that this same vendor states the item is available. Not so.<br /><br />Technically this review does not relate to the quality of the product, just the ability to be able to ship it. Good luck!"
2751,2773,0.018,0.844,0.138,0.8858,0.0038381372578442097,0.08209412544965744,0.9140677452087402,B004YUF9FS,A2Z38DS9VDP5D1,Sandu,0,0,5,1336953600,Yummy!,"Got this for like $10 on a warehouse deal. It was a bargain! I received them in early May and the label says best before June. At a rate of one can per 2-3 days, I don't think I'll have a problem finishing them off before June. (I know, I have a sweet tooth). All 4 cans had some dents on them but the condition of the gulab jamun inside was good. They were just as described - soft cheese balls (about 20 per can) in a sugar syrup with just a hint of cardamom. Warm it up a before eating for the maximum flavor and texture."
2752,2774,0.047,0.896,0.057,0.09,0.8448365926742554,0.13822384178638458,0.016939474269747734,B00002NCJC,A196AJHU9EASJN,Alex Chaffee,0,0,4,1282953600,thirty bucks?,"Why is this $[...] when the same product is available for $[...] here?<br />http://www.amazon.com/VICTOR-FLY-MAGNET-BAIT-REFILL/dp/B00004RBDY<br /><br />The Victor M380 and M502 traps are unreal, of course -- total fly genocide. Pretty stinky, but only right nearby."
2753,2775,0.216,0.784,0.0,-0.5553,0.0028926024679094553,0.016986288130283356,0.9801211357116699,B00002NCJC,A13RRPGE79XFFH,reader48,0,0,5,1281052800,Flies Begone,We have used the Victor fly bait for 3 seasons.  Can't beat it.  Great product!
2754,2776,0.032,0.83,0.138,0.9619,0.01089569553732872,0.0647159144282341,0.9243883490562439,B000J2DQ46,A2TFLD78C0GRV2,Pompeia,22,23,5,1264723200,"In my opinion, the best clam chowder out there!  A perfect winter meal.","Bar Harbor clam chowder is absolutely fantastic!<br /><br />1. I am not usually a fan of soup out of the can.<br />2. I am really picky about my clam chowder.<br /><br />That said, I get this stuff in bulk.  There are several reasons for this, the first of which is the great flavor of clams and potatoes.  Second, I like the fact that the ingredients are all natural and, third, that one can adjust the level of creaminess and viscosity with what one adds to the soup (I like to use a mixture of milk and cream).  The fourth plus is that this soup contains neither bacon nor excessive amounts of spice or pepper - two things that ruin clam chowder for me.  I know bacon is popular with a lot of folks but I really just want to taste the clams when I have a bowl of New England clam chowder.  If you're like me in that respect, then I think you will like this soup too!<br /><br />p.s. As a child, I was a fan of Friendly's clam chowder (before they changed their recipe).  Bar Harbor is even better!"
2755,2777,0.021,0.749,0.23,0.964,0.0031626883428543806,0.02023652382194996,0.9766007661819458,B000J2DQ46,A18SPWHKMN5P86,"E. polus ""e.p.""",16,18,5,1270425600,"Yes, it's from a can...","I've definitely had a stigma against canned anything (and still do). Picked this up at the supermarket, drawn by the all natural ingredients (for once no MSG or really anything else I didn't recognize). It's really quite good, and especially so for coming out of a can. I can have excellent clam chowder -- and with a little milk and butter, exactly to my liking -- warm within minutes. One of the few canned goods I keep in my cabinet, and one of the most convenient and surprisingly satisfying meals always 5 minutes away.<br />Highly recommended."
2756,2778,0.043,0.809,0.149,0.9201,0.38107433915138245,0.41840413212776184,0.2005215734243393,B000J2DQ46,A39EW9DLVX70B9,A. Rose,9,10,2,1296432000,"I, too, am perplexed","I've just prepared my first can of this soup.  It tasted incredibly bland, and didn't have much clam flavor.  So then I added more milk, butter, onions, salt and fresh ground pepper, plus white wine.  For 2.92 per 15 oz. can, all of those ingredients should have been adequately added in there already, except for the pepper. Bar Harbor brand certainly didn't stint on the other ingredients in order to increase the amount of clams, that's for sure.  There were larger pieces of clams than in Progresso's - but that's damning with faint praise.  Next time I'll buy the clams and make my own, for less, probably.  I'm just perplexed by these reviews;  I think I can safely say Progresso's tastes better.  And, of course, it's much less expensive."
2757,2779,0.049,0.667,0.284,0.8625,0.04282727837562561,0.22556938230991364,0.7316033840179443,B000J2DQ46,A10317LUD1C1VJ,CSN,8,9,4,1252713600,"Bar Harbor All Natural New England Clam Chowder, 15-Ounce Cans (Pack of 6)",This is our preferred clam chowder . We like the natural taste with lots of potatoes. The only complaint is I think the soup can be creamier. Amazon has much better price on this with subscribe and save.
2758,2780,0.038,0.756,0.206,0.9544,0.6476445198059082,0.25329121947288513,0.09906422346830368,B000J2DQ46,A2TZQHJ0D0DDZ7,"Two_Ravens ""Two Ravens""",8,10,2,1295136000,Tasteless,"I'm a little perplexed by all the great reviews.  This was the most bland chowder I've ever had.  I prepared it with just milk and a little butter, and it tasted like nothing!  Added some salt and white pepper, still nothing.  Added some black pepper and Provence herbs, now it tastes like herbed potato soup.<br /><br />On the plus side the clams were nice big chunks and the potatoes were tender.  The consistency was pretty good too.  It just had no flavor.  Not going to be buying this again, certainly not when it's this expensive, too."
2759,2781,0.08,0.758,0.161,0.6954,0.5372225642204285,0.3467862010002136,0.1159912496805191,B000J2DQ46,A1MO9VC92CPW6B,Richard K. Bleiweiss,2,2,4,1293667200,Clam Chowder,"It's not as good as I hoped, but canned chowder never is. I added some butter, a can of chopped clams, and some milk - then thickened it a bit. It works great as a base, but not for me straight out of the can."
2760,2782,0.0,0.818,0.182,0.9923,0.0014566840836778283,0.041980765759944916,0.9565625786781311,B000J2DQ46,A3DU7YZT9X1DOV,Cynthia Fisher,6,8,5,1285804800,Clam Chowda Pizza! It's Awesome! And Simple to make!,"<a href=""http://www.amazon.com/gp/product/B000J2DQ46"">Bar Harbor All Natural New England Clam Chowder, 15-Ounce Cans (Pack of 6)</a>Using only four ingredients, prepared or fresh pizza dough, your favorite pizza cheese blend, cooked, crumbled bacon and a 15 oz. can of Bar Harbor New England Clam Chowder, you can be the star chef at your next family gathering, tailgate party or any event where people love pizza!  President & CEO of Bar Harbor Foods, Mike Cote, prepared lots of this fabulous new pizza at a demo at Metropolitan Markets in Seattle this summer. People liked it so much, the store sold out of all the ingredients during the demo!<br /><br />Easy to Make Instructions:<br />Preheat oven to 450.<br />Spread Bar Harbor New England Clam Chowder right from the can onto the pizza dough.<br />Sprinkle pizza cheese to your desired coverage.<br />Sprinkle cooked, crumbled/chopped bacon to your desired coverage (we like lots of bacon!)<br />Bake pizza for 12-15 minutes until bottom of crust is golden brown.<br />Remove from oven and let set for 5 minutes before cutting.<br />Prepare to be amazed!<br /><br />Please follow Bar Harbor Foods for delicious recipes using our great Chowders, Bisques, Seafood Sauces, Fish and Seafood Stocks and Clam Juice.<br />Please follow us on Facebook and Twitter. Simply login to each and find us with ""Bar Harbor Foods"".<br /><br />We hope you enjoy - let us know what you think!<br />~ Bar Harbor Foods"
2761,2783,0.02,0.835,0.145,0.9001,0.07201438397169113,0.33657342195510864,0.5914121866226196,B000J2DQ46,A1EE44Y697L7W5,I. Reed,3,4,3,1291852800,Decent canned clam chowder,"I've had better canned clam chowder.  Bookbinders is one that comes to mind.  I don't buy the ones with preservatives or a long list of ingredients, so my choice is limited.  For this one, if I add just half a can of milk and a pat of butter, along with some extra sea salt, it's ok.  The longer it is gently heated -- not simmered or boiled -- to let the flavors mingle, the better it becomes.  More clams and potatoes would improve it.  As it is, the ingredients were skimpy."
2762,2784,0.0,0.77,0.23,0.9176,0.0013935161987319589,0.006648043170571327,0.991958498954773,B000J2DQ46,A2I5ZNKQ9E3XAO,christine orowitz,5,7,5,1277683200,Bar Harbor News England clam chowder,This is the best clam chowder ever. Come originally where this is produced and was so happy when I found it on line. Keep this in my cupboard at all time. Being an old Maine girl this is my favorite chowder of all times.
2763,2785,0.0,0.708,0.292,0.9213,0.005139233078807592,0.04052193462848663,0.9543388485908508,B000J2DQ46,A12RKJ0BEVQN7T,Rockthrowingbuddhist,4,6,5,1291680000,Possibly the best canned clam chowder available.,"The best canned clam chowder I've found currently available.  Very light, nicely seasoned, creamy taste.  Not fishy or oniony.  Good amount of minced clams per serving.  To find better chowder, it would have to be homemade."
